acc,loss,val_acc,val_loss
0.2991000000286102,1.938479221496582,0.42399999999999999,1.6369591680526734
0.44147999997138976,1.5606478632736207,0.50470000000000004,1.3817684143066407
0.50610000003814692,1.3814930698013306,0.55130000000000001,1.2630712650299072
0.544320000076294,1.2738134784698487,0.5736,1.1960942623138429
0.57306000003814694,1.1955379305267333,0.60229999999999995,1.1271261405944824
0.5981599999809265,1.1319827268600464,0.62370000000000003,1.0741263277053834
0.61616000003814697,1.0775929495429992,0.63249999999999995,1.0530680294036865
0.63844000000000001,1.0268754421234132,0.64459999999999995,1.0120584350585937
0.65025999996185302,0.98824420915603639,0.65039999999999998,1.0050671370506286
0.6699799999809265,0.93902843353271481,0.66320000000000001,0.96315679674148558
0.68015999996185306,0.90322642957687382,0.66569999999999996,0.94869691686630253
0.69298000003814697,0.86596989887237552,0.67179999999999995,0.93614153728485106
0.70731999999999995,0.83338028617858884,0.67359999999999998,0.9201838230133057
0.715500000076294,0.8033829711532593,0.67649999999999999,0.91555085859298702
0.72728000003814697,0.76911050355911259,0.68140000000000001,0.90689069700241087
0.7403600000953674,0.73709501022338864,0.68769999999999998,0.89191783008575443
0.74830000009536746,0.71095672187805181,0.69210000000000005,0.88721709527969361
0.75884000009536745,0.68228820270538326,0.6915,0.8819051960945129
0.76659999998092654,0.65451477527618407,0.69040000000000001,0.87960473871231082
0.77506000003814701,0.63391600730895992,0.69520000000000004,0.87156553211212162
0.78116000007629394,0.61300598722457889,0.69379999999999997,0.87256243057250982
0.78854000003814695,0.59283436727523808,0.70050000000000001,0.86842815761566161
0.79806000007629396,0.56912604873657224,0.70150000000000001,0.86736878356933589
0.80322000003814698,0.55359899034500126,0.70240000000000002,0.8669654311180115
0.8100000000572205,0.52798971370697023,0.7036,0.86743767995834353
0.81671999992370603,0.51692963850021367,0.70120000000000005,0.87202547912597661
0.82354000013351436,0.49612015619277955,0.7006,0.87122199048995974
0.82642000001907345,0.48473118984222413,0.70399999999999996,0.87662116918563848
0.83548000007629397,0.46313082111358644,0.7077,0.8709221512794495
0.83774000000000004,0.45164271903991698,0.70660000000000001,0.87851907558441167
0.84440000013351435,0.43661100548744203,0.70679999999999998,0.8786046192169189
0.84836000013351442,0.42569240120887758,0.71150000000000002,0.88558646869659419
