acc,loss,val_acc,val_loss
0.33244000001907348,1.8517248313140868,0.45789999999999997,1.5551631069183349
0.46658000001907346,1.4971381258010865,0.52359999999999995,1.3564424263000487
0.51828000001907348,1.3519641139984131,0.57320000000000004,1.2195605911254883
0.55138000005722043,1.265718381576538,0.59850000000000003,1.146186071395874
0.57150000003814694,1.2077528917312621,0.61319999999999997,1.097902308368683
0.58940000000000003,1.1566188739013672,0.6462,1.0317355742454528
0.60723999996185307,1.1135525040435792,0.66490000000000005,0.98834955377578737
0.6183599999809265,1.0772754717254638,0.6774,0.9440364793777466
0.63410000003814693,1.0439476438140869,0.69210000000000005,0.91073754520416261
0.64340000003814701,1.0066059206771851,0.70340000000000003,0.87476204757690434
0.65474000003814692,0.98075773593902593,0.72099999999999997,0.83603736286163333
0.66239999996185306,0.9551473868179321,0.72840000000000005,0.82187279090881349
0.67241999992370605,0.93117243803024297,0.74019999999999997,0.78756894216537476
0.68058000007629393,0.90946036952972409,0.75119999999999998,0.76088675174713138
0.68956000007629392,0.88452754549026491,0.75900000000000001,0.73657073898315428
0.69552000000000003,0.86948228294372554,0.77259999999999995,0.71601322879791263
0.70404,0.84517529062271113,0.7782,0.69515809946060181
0.70985999992370608,0.82802287891387938,0.78910000000000002,0.67487116765975952
0.71215999994277956,0.81417244159698487,0.79649999999999999,0.65157751140594478
0.72234000003814702,0.79611185592651368,0.79630000000000001,0.63309599790573123
0.726619999961853,0.77812290058135991,0.8085,0.6083542372703552
0.73158000009536739,0.76372847896575924,0.81379999999999997,0.59355234317779537
0.73707999998092655,0.75126186948776241,0.81910000000000005,0.57903201723098752
0.74221999999999999,0.73885291255950925,0.83020000000000005,0.56382887268066406
0.74793999996185301,0.72255009433746342,0.83740000000000003,0.54070171089172359
0.75195999996185303,0.71026259246826173,0.84299999999999997,0.53462222270965576
0.75408000015258791,0.70199499711990354,0.84599999999999997,0.5187858808517456
0.7576400000190735,0.69148644952774052,0.85119999999999996,0.4965970142364502
0.76364000005722044,0.67496798488616938,0.85650000000000004,0.49174690713882446
0.76573999996185305,0.66647427967071537,0.86119999999999997,0.48611112947463991
0.76824000001907344,0.65985419464111328,0.86619999999999997,0.46125085105895997
0.77448000009536744,0.65022706090927129,0.87060000000000004,0.45749040956497194
