acc,loss,val_acc,val_loss
0.28238000001907348,1.9629633849716186,0.36520000000000002,1.7640916032791139
0.36096000005722045,1.7772364971160888,0.40389999999999998,1.69702496509552
0.39240000001907349,1.6972007198333741,0.42880000000000001,1.6017688846588134
0.41264000001907347,1.6459231845855713,0.4491,1.5550832950592042
0.42637999996185305,1.6045490857315063,0.44259999999999999,1.5461913806915284
0.43654000000953674,1.5735053500366212,0.46939999999999998,1.4833413755416871
0.45016,1.5431934548950195,0.49180000000000001,1.4384585119247437
0.45812000000000003,1.5168320032501221,0.49569999999999997,1.4067816047668458
0.46754000000000001,1.4928135422515869,0.50680000000000003,1.3896425754547119
0.47639999999999999,1.4672125574493409,0.49959999999999999,1.3993582904815673
0.4799799999809265,1.4560671070098876,0.51800000000000002,1.3608423677444459
0.48762000007629397,1.4341821284103393,0.51329999999999998,1.3579608121871949
0.49170000005722048,1.419205090560913,0.54049999999999998,1.303766191291809
0.49922000007629397,1.4044989147949218,0.53669999999999995,1.2937828744888307
0.49975999999046328,1.3936989743423462,0.53859999999999997,1.2933454839706422
0.50685999999999998,1.3738867906570436,0.55430000000000001,1.2577917676925658
0.5123000000190735,1.3649874582672119,0.55730000000000002,1.2486606197357177
0.51882000003814699,1.3512481884765626,0.56210000000000004,1.2415859507560729
0.52230000005722044,1.33604086479187,0.57740000000000002,1.2106356972694396
0.52514000001907346,1.3337401782608032,0.57779999999999998,1.2089345249176024
0.52522000007629399,1.3239741011810302,0.57479999999999998,1.1972474374771118
0.53255999998092651,1.3076265030288696,0.57530000000000003,1.1964436624526977
0.53820000001907353,1.2969786922073365,0.58020000000000005,1.1839755010604858
0.53824000007629391,1.2936922380828857,0.59079999999999999,1.1632902746200562
0.53986000001907353,1.2830158634185791,0.59099999999999997,1.1522873476028443
0.54520000000000002,1.273883967666626,0.58609999999999995,1.1595666222572327
0.54671999999046328,1.2664717808914185,0.59689999999999999,1.1425361135482788
0.55242000001907343,1.2570377090835572,0.59550000000000003,1.1362454015731811
0.55230000003814694,1.249201237449646,0.60880000000000001,1.114276936531067
0.55534000003814699,1.2430312316131591,0.60709999999999997,1.1151105459213257
0.55944000001907346,1.2360007057189941,0.60550000000000004,1.1135134810447693
0.56126000003814702,1.2258221707916259,0.61580000000000001,1.1000653269767762
