acc,loss,val_acc,val_loss
0.36545999997138978,1.754554079208374,0.4783,1.4699921695709228
0.48403999996185304,1.4430173094177245,0.53790000000000004,1.295067998123169
0.52476000001907352,1.32834390625,0.54949999999999999,1.2561736562728882
0.55230000000000001,1.253772766418457,0.58760000000000001,1.1776053765296937
0.57637999998092648,1.1890336864852906,0.60370000000000001,1.1214326524734497
0.59791999998092649,1.1310537546539308,0.60719999999999996,1.1222998149871826
0.61790000001907353,1.0767389041137696,0.62739999999999996,1.0684126639366149
0.63427999998092655,1.031816148033142,0.64500000000000002,1.0184405542373658
0.65183999996185304,0.98510715778350832,0.65369999999999995,0.98870939445495609
0.66240000003814692,0.95404218595504764,0.65559999999999996,0.97978724250793459
0.673360000038147,0.92128390205383304,0.65690000000000004,0.96958467102050783
0.68902000001907349,0.88552559690475463,0.66830000000000001,0.95070012207031251
0.69794000007629398,0.8549379359817505,0.66990000000000005,0.94960221042633053
0.70730000003814697,0.83109725406646728,0.67779999999999996,0.92527002000808711
0.7148799999237061,0.80585664108276367,0.68220000000000003,0.90298229274749753
0.72396000001907346,0.78122376684188843,0.6875,0.90212148971557615
0.73336000003814694,0.75890608173370366,0.68730000000000002,0.89569565734863277
0.73970000011444093,0.73998715557098393,0.68759999999999999,0.89456250858306885
0.74588000001907351,0.72138600513458251,0.69589999999999996,0.87924021873474123
0.75654000007629396,0.69751375411987304,0.69979999999999998,0.87216928310394282
0.75956000009536739,0.68457810049057011,0.69359999999999999,0.87871645421981814
0.76212000007629399,0.67358977235794071,0.70250000000000001,0.86517901849746703
0.76941999999999999,0.65352354755401609,0.69740000000000002,0.87875072174072266
0.77807999999999999,0.63406072675704961,0.70140000000000002,0.86811571187973025
0.78180000001907346,0.62874580787658696,0.70469999999999999,0.85543194189071659
0.7860800001144409,0.61026745616912836,0.7036,0.86179528999328614
0.7922200000762939,0.5938993561935425,0.70430000000000004,0.86532743539810175
0.79610000009536741,0.58283673091888433,0.70520000000000005,0.86431655416488651
0.79888000007629389,0.57317298852920529,0.70709999999999995,0.85485976028442379
0.80296000001907353,0.5613808494377136,0.70909999999999995,0.84644357662200931
0.806099999961853,0.5521604781913757,0.70960000000000001,0.86217337207794187
0.81222000009536743,0.54096089809417724,0.70840000000000003,0.84756157283782962
