acc,loss,val_acc,val_loss
0.31249999998092653,1.906327209854126,0.44159999999999999,1.5931884679794313
0.4473600000190735,1.5420525688934326,0.51470000000000005,1.3689926486968995
0.510840000038147,1.3661785840606691,0.57420000000000004,1.2179978267669678
0.55337999992370601,1.2547032446670532,0.6008,1.1352940001487732
0.58079999999999998,1.1783924995803834,0.6421,1.0271681153297425
0.60092000007629398,1.1163043461608886,0.6663,0.96964785881042481
0.62261999998092654,1.0630223887443542,0.69140000000000001,0.90649968175888063
0.63960000007629392,1.0137930241203308,0.70899999999999996,0.86004656791687006
0.65816000003814701,0.96356880769729614,0.72909999999999997,0.79470722427368168
0.67286000003814694,0.9197693243789673,0.75019999999999998,0.74372243900299073
0.68916000009536749,0.88263123594284054,0.7712,0.69946276378631589
0.702780000038147,0.84012822971343992,0.78239999999999998,0.65396894907951353
0.71408000001907346,0.80649241863250731,0.79879999999999995,0.62387808408737178
0.72526000000000002,0.7731978921890259,0.81630000000000003,0.57250337495803838
0.73954000003814702,0.74087945194244387,0.83460000000000001,0.53725167012214659
0.74505999992370608,0.72097193931579595,0.83330000000000004,0.5243046499729157
0.7562600000762939,0.69105165779113764,0.85550000000000004,0.47249795589447019
0.76446000009536741,0.66256025098800664,0.872,0.43870677065849306
0.77527999999999997,0.63778244318008426,0.88649999999999995,0.41208030910491944
0.78130000015258794,0.61648198276519772,0.89580000000000004,0.38906541919708254
0.79080000001907347,0.59206370820999144,0.90069999999999995,0.36562351784706115
0.79832000009536741,0.56814704582214359,0.91439999999999999,0.33468374304771425
0.80476000003814696,0.5521323853874206,0.92120000000000002,0.31218751716613768
0.81057999998092656,0.53196797344207769,0.92579999999999996,0.29563130252361297
0.81862000000000001,0.50911060115814211,0.93340000000000001,0.27865808765888211
0.82391999996185306,0.49547117942810059,0.94299999999999995,0.24895334725379945
0.83010000011444096,0.48069361472129823,0.94589999999999996,0.24158965706825256
0.83561999998092651,0.46164028194427492,0.9506,0.22514821348190309
0.83909999998092655,0.45142680648803712,0.95799999999999996,0.21218844151496888
0.84524000009536748,0.43647114194869996,0.9587,0.19464429976940156
0.84670000009536739,0.42569253678321839,0.9657,0.18878285255432128
0.85396000007629391,0.40999319364547732,0.97019999999999995,0.17031809163093567
